ID,bl41,C8166,CEM A 301,CEM SS,CEM X 174,DAUDI,HSB2,HT1080,IMR90,JURKAT E6.1,Jurkat tag,MT4,RAJI,RAMOS,WI38,gene_names
ENSG00000011304,4353,2289,127,3927,1086,2242,3233,1647,4041,6050,5085,3275,3556,2223,4182,PTBP1
ENSG00000011332,36,21,0,49,11,25,42,7,79,101,116,68,61,36,76,DPF1
ENSG00000011347,0,0,0,2,0,0,1,6,12,12,87,0,1,0,1,SYT7
ENSG00000011376,834,856,30,1372,236,721,1013,266,1262,1465,1724,1038,1886,550,983,LARS2
ENSG00000011405,1938,465,21,922,196,941,1558,854,3471,1979,1552,1031,2198,1005,2861,PIK3C2A
ENSG00000011422,1,3,2,70,0,5,433,1262,1917,159,29,4,0,1,851,PLAUR
ENSG00000011426,521,477,40,1235,240,1231,1693,845,5443,2664,2260,1071,2356,1076,3536,ANLN
ENSG00000011451,472,62,1,128,54,231,203,134,555,567,230,202,297,235,1108,WIZ
ENSG00000011454,1186,509,13,617,191,1042,973,619,2135,1801,1327,953,1263,658,2636,RABGAP1
ENSG00000011465,28,0,1,0,9,1,0,0,41202,42,81,0,0,0,48723,DCN
ENSG00000011478,139,64,0,204,21,249,129,104,178,178,140,117,380,183,143,QPCTL
ENSG00000011485,1455,1255,36,1839,269,1024,1047,342,1707,1836,1949,739,2299,1083,1158,PPP5C
ENSG00000011523,957,151,7,375,79,276,652,148,685,1265,698,833,548,625,851,CEP68
ENSG00000011566,320,80,10,338,61,305,363,428,1904,324,275,220,344,257,3078,MAP4K3
ENSG00000011590,122,107,2,47,58,50,19,14,33,86,52,185,448,65,13,ZBTB32
ENSG00000011600,2,0,0,0,0,2,0,0,0,1,2,0,0,1,0,TYROBP
ENSG00000011638,144,32,0,187,12,212,175,92,1112,238,168,145,368,75,407,LDAF1
ENSG00000011677,0,0,0,2,0,0,0,51,0,0,0,0,0,0,0,GABRA3
ENSG00000012048,1459,867,47,1981,399,2403,2577,198,755,3857,2709,2645,3165,1866,540,BRCA1
ENSG00000012061,1436,398,22,1268,243,580,414,616,1739,1097,1189,434,1151,490,1377,ERCC1
ENSG00000012124,3421,113,0,2,154,6175,3,99,5,1,2,10,5364,4481,6,CD22
ENSG00000012171,1,22,0,4,0,5,21,297,629,24,13,29,1,2,1892,SEMA3B
ENSG00000012174,300,83,3,156,39,218,101,212,601,398,218,118,510,134,837,MBTPS2
ENSG00000012211,77,68,1,53,19,1,53,4,60,115,73,145,81,43,135,PRICKLE3
ENSG00000012223,1,18,0,12,0,2,0,26,0,0,1,1,0,0,0,LTF
ENSG00000012232,346,262,5,792,37,227,457,652,1759,1308,689,415,234,146,1940,EXTL3
ENSG00000012504,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NR1H4
ENSG00000012660,1465,1212,85,2769,481,1451,3866,1070,2108,10800,5931,1892,3300,1184,1599,ELOVL5
ENSG00000012779,25,0,0,1,0,128,0,0,1,2,0,0,40,49,0,ALOX5
ENSG00000012817,1095,809,0,0,0,206,1175,353,0,2211,0,3285,1394,3,2,KDM5D
ENSG00000012822,110,77,1,205,41,39,366,592,1945,441,278,190,216,18,1968,CALCOCO1
ENSG00000012963,53,35,2,48,13,16,50,9,22,54,227,32,64,43,9,UBR7
ENSG00000012983,833,241,33,782,200,760,960,506,3459,1383,1045,270,684,539,3153,MAP4K5
ENSG00000013016,40,0,0,0,7,13,1,200,1712,14,9,0,33,12,1600,EHD3
ENSG00000013275,55,36,0,94,16,18,46,56,87,73,93,22,165,53,34,PSMC4
ENSG00000013288,567,159,5,300,60,235,433,365,2218,843,570,318,328,164,2328,MAN2B2
ENSG00000013293,1,0,0,1,1,0,0,0,1127,0,0,0,0,0,662,SLC7A14
ENSG00000013297,4,0,0,0,5,0,0,2,8286,12,9,0,2,2,4655,CLDN11
ENSG00000013306,1452,864,12,1176,187,1125,1212,386,1007,1212,1494,870,2593,611,698,SLC25A39
ENSG00000013364,142,512,2,60,102,214,551,1910,10410,382,254,166,2377,107,8927,MVP
ENSG00000013374,926,101,18,748,75,1078,1313,563,1321,1070,1046,270,1320,868,922,NUB1
ENSG00000013375,628,661,11,723,81,503,621,699,6454,1074,969,548,1294,662,3587,PGM3
ENSG00000013392,38,99,1,60,14,15,71,114,282,191,144,49,143,30,236,RWDD2A
ENSG00000013441,1031,998,23,916,322,809,1747,772,1633,1719,1089,1948,821,572,1660,CLK1
ENSG00000013503,635,488,17,511,191,401,356,110,731,593,615,344,691,364,650,POLR3B
ENSG00000013523,396,173,4,437,32,314,256,54,267,873,833,330,314,253,384,ANGEL1
ENSG00000013561,721,465,5,441,67,532,580,284,2568,1046,1327,385,1255,352,1254,RNF14
ENSG00000013563,323,87,5,284,47,259,251,378,1435,242,177,269,332,167,649,DNASE1L1
ENSG00000013573,2818,552,35,1875,195,1698,1548,410,561,2860,2479,2063,1588,1386,386,DDX11
ENSG00000013583,46,7,1,32,2,25,12,108,663,47,76,130,52,18,1234,HEBP1
ENSG00000013588,0,0,0,0,1,0,0,1028,475,0,4,0,2,0,1777,GPRC5A
ENSG00000013619,0,1,0,0,0,0,60,14,286,24,11,0,0,1,606,MAMLD1
ENSG00000013725,0,872,7,62,0,4,1583,0,0,1020,284,2463,5,4,1,CD6
ENSG00000013810,1296,635,31,1378,188,1293,1255,482,1104,2669,1926,977,1791,1580,959,TACC3
ENSG00000014123,636,1239,32,753,167,612,657,394,1369,1079,1372,916,1256,449,899,UFL1
ENSG00000014138,841,543,23,682,233,710,644,116,575,1873,981,1223,1339,760,513,POLA2
ENSG00000014164,103,87,0,46,11,35,66,5,58,127,48,104,24,134,242,ZC3H3
ENSG00000014216,851,131,10,650,101,415,978,576,2694,1263,872,545,973,353,2690,CAPN1
ENSG00000014257,3,0,0,0,0,64,0,1,8,0,0,0,2,0,51,ACP3
ENSG00000014641,1715,3371,69,3103,715,1453,3355,919,3519,2723,4157,2927,3672,2580,1705,MDH1
ENSG00000014824,1307,784,46,1161,306,650,1380,882,3498,2024,2454,917,1949,858,2165,SLC30A9
ENSG00000014914,36,0,0,5,1,0,10,394,244,10,1,8,5,4,361,MTMR11
ENSG00000014919,581,480,7,1082,173,770,626,472,1127,1237,1354,799,1559,510,995,COX15
ENSG00000015133,4296,1180,55,1731,272,2292,2646,218,36,5065,3068,3032,2488,2753,51,CCDC88C
ENSG00000015153,640,356,17,567,186,247,599,192,570,791,679,1124,614,411,555,YAF2
ENSG00000015171,83,110,18,708,159,5,1332,451,3244,1452,1053,641,6,33,2321,ZMYND11
ENSG00000015285,260,93,3,203,67,199,212,7,3,526,286,255,404,226,3,WAS
ENSG00000015413,0,4,0,41,0,0,4,0,0,5,3,4,1,0,0,DPEP1
ENSG00000015475,672,323,16,825,184,121,867,304,1437,1817,2559,115,1724,272,688,BID
ENSG00000015479,593,297,11,459,130,780,598,224,558,1090,622,760,353,476,703,MATR3
ENSG00000015520,3,3,0,1,0,0,0,1,3,3,0,0,1,1,35,NPC1L1
ENSG00000015532,448,245,12,581,56,411,660,677,1922,932,676,571,478,270,1376,XYLT2
ENSG00000015568,2,63,0,26,16,0,34,41,55,47,34,92,16,1,120,RGPD5
ENSG00000015592,1,16,0,0,0,0,0,0,1,0,1,1,6,0,1,STMN4
ENSG00000015676,940,793,16,1696,139,2537,1090,746,2381,978,1071,1363,2077,879,1865,NUDCD3
ENSG00000016082,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,ISL1
ENSG00000016391,60,96,0,0,0,24,98,0,12,3,5,982,0,3,3,CHDH
ENSG00000016402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,IL20RA
ENSG00000016490,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,CLCA1
ENSG00000016602,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,CLCA4
ENSG00000016864,939,478,12,436,82,431,586,495,2132,1102,891,744,769,527,1429,GLT8D1
ENSG00000017260,1942,2010,55,1443,541,927,2467,1907,3489,2870,2095,7118,1769,769,3606,ATP2C1
ENSG00000017427,1,7,0,0,46,0,2,0,5,21,3,0,8,0,9,IGF1
ENSG00000017483,686,518,20,11,169,608,359,1,148,174,734,597,1143,437,231,SLC38A5
ENSG00000017797,1416,454,56,1395,148,931,1820,619,3164,2219,2147,673,2075,881,2858,RALBP1
ENSG00000018189,1467,177,15,519,41,1088,955,393,1717,1898,1362,507,2454,646,1889,RUFY3
ENSG00000018236,0,0,0,0,37,0,0,0,40,1,0,0,18,0,1,CNTN1
ENSG00000018280,4,15,0,2,0,4,17,2,6,21,4,2,29,2,2,SLC11A1
ENSG00000018408,10,53,0,13,2,6,19,3232,1990,30,15,165,11,14,2433,WWTR1
ENSG00000018510,1976,1372,84,3097,693,1397,1984,877,2001,3016,2946,2141,1136,1438,1513,AGPS
ENSG00000018607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
ENSG00000018610,485,360,6,358,112,405,463,127,614,713,965,435,778,252,330,STEEP1
ENSG00000018625,1,0,0,0,0,0,0,0,3,0,2,12,2,0,111,ATP1A2
ENSG00000018699,957,652,10,776,149,610,458,209,763,483,694,698,1267,482,452,TTC27
ENSG00000018869,0,11,0,2,0,0,2,0,96,1,0,9,41,8,41,ZNF582
ENSG00000019102,3,1,0,1,0,6,4,5,1,24,2,21,4,3,9,VSIG2
ENSG00000019144,4,24,2,1,0,3,4,617,4961,26,84,65,5,2,7770,PHLDB1
ENSG00000019169,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,MARCO
ENSG00000019186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CYP24A1
ENSG00000019485,253,80,1,135,14,171,175,25,186,216,88,127,93,125,206,PRDM11
ENSG00000019505,1,0,0,0,0,0,0,0,0,2,13,0,0,0,1,SYT13
ENSG00000019549,2,4,0,0,1,0,0,62,1118,1,0,52,0,0,1489,SNAI2
ENSG00000019582,8500,1545,0,23,5233,8830,45,43,14,39,37,10373,29618,4665,22,CD74
ENSG00000019991,25,5,1,1,3,1,0,2,4388,5,11,986,3,1,16267,HGF
ENSG00000019995,745,279,28,843,126,509,910,843,2769,1367,1117,645,608,422,3220,ZRANB1
ENSG00000020129,516,245,7,478,65,219,205,270,810,381,353,156,608,207,863,NCDN
ENSG00000020181,249,116,7,186,16,118,589,101,3621,584,489,178,117,63,4914,ADGRA2
ENSG00000020219,1,0,0,0,0,4,2,0,0,1,2,0,0,1,0,CCT8L1P
ENSG00000020256,123,91,0,141,61,106,150,244,341,381,239,264,180,64,483,ZFP64
ENSG00000020426,269,274,18,604,106,541,572,294,1048,715,1347,631,496,363,812,MNAT1
ENSG00000020577,10,1,0,7,21,74,111,558,6284,12,23,439,503,262,5603,SAMD4A
ENSG00000020633,111,545,3,79,281,41,1418,213,1,169,462,1042,2371,256,4,RUNX3
ENSG00000020922,1168,757,41,907,237,1192,1813,422,963,2194,1948,1833,1250,1361,608,MRE11
ENSG00000021300,41,0,4,9,2,11,8,3,16,130,107,16,54,19,53,PLEKHB1
ENSG00000021355,11,767,0,277,13,65,64,194,430,123,9,132,15,294,744,SERPINB1
ENSG00000021461,0,0,0,0,0,0,2,0,1,44,0,0,0,1,2,CYP3A43
ENSG00000021488,0,0,0,2,0,0,2,0,0,1,0,0,0,0,2,SLC7A9
ENSG00000021574,641,313,27,576,176,545,790,190,770,715,724,495,894,423,552,SPAST
ENSG00000021645,2,40,15,25,104,133,334,8,387,140,10,2,127,2,21,NRXN3
ENSG00000021762,66,8,10,207,2,0,869,211,1260,1667,277,163,1,1,1366,OSBPL5
ENSG00000021776,2059,1246,46,1573,526,658,1715,662,2153,3323,3152,1954,2716,1099,1966,AQR
ENSG00000021826,0,10,1,315,91,124,44,302,344,137,217,0,55,2,334,CPS1
ENSG00000021852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8B
ENSG00000022267,2,2,7,193,3,4,109,1398,2105,481,434,13,5,1,4268,FHL1
ENSG00000022277,1074,733,22,1469,340,635,1455,713,3323,1370,2056,852,1515,658,1896,RTF2
ENSG00000022355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,GABRA1
ENSG00000022556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NLRP2
ENSG00000022567,421,215,5,325,14,47,441,59,208,638,442,189,56,19,232,SLC45A4
ENSG00000022840,925,382,23,984,221,863,1303,795,2471,2257,1886,869,1339,562,3915,RNF10
ENSG00000022976,600,130,12,722,65,242,318,134,339,657,817,311,314,157,386,ZNF839
ENSG00000023041,597,305,10,662,182,340,717,305,680,1109,790,546,810,568,562,ZDHHC6
ENSG00000023171,324,112,1,11,125,230,452,755,374,179,225,518,3,1,190,GRAMD1B
ENSG00000023191,95,111,8,85,4,89,102,55,334,113,212,180,231,49,138,RNH1
ENSG00000023228,232,101,6,127,48,311,147,43,186,98,152,143,199,90,78,NDUFS1
ENSG00000023287,1046,500,37,1280,240,781,2427,3472,3357,2921,2146,986,1561,777,3219,RB1CC1
ENSG00000023318,862,128,28,377,238,511,398,291,922,792,329,461,685,664,1230,ERP44
ENSG00000023330,436,679,19,691,182,272,860,258,812,945,1356,546,1232,199,1185,ALAS1
ENSG00000023445,3478,1552,4,126,1027,3860,1088,69,332,846,474,1283,22812,2564,144,BIRC3
ENSG00000023516,2015,1552,41,1369,502,1950,992,1347,2951,2797,1020,4344,4080,2538,4538,AKAP11
ENSG00000023572,161,153,3,184,38,66,181,43,344,145,156,150,142,153,123,GLRX2
ENSG00000023608,130,90,4,226,19,81,563,194,302,396,578,130,202,132,342,SNAPC1
ENSG00000023697,317,127,11,385,109,413,253,187,996,341,519,531,674,583,549,DERA
ENSG00000023734,1612,1066,46,1511,296,886,1166,1535,3252,2321,2182,1312,1851,1011,2831,STRAP
ENSG00000023839,23,14,1,49,3,10,21,19,13,113,17,6,20,12,32,ABCC2
ENSG00000023892,424,424,25,1735,81,339,1329,88,51,2883,3283,731,794,437,51,DEF6
ENSG00000023902,52,175,33,1093,214,19,1831,349,1829,1298,1007,470,42,44,1876,PLEKHO1
ENSG00000023909,490,161,12,395,49,184,444,176,1135,806,608,206,661,255,1546,GCLM
ENSG00000024048,1239,1400,33,1481,191,1001,1686,678,2604,2792,2261,1542,1511,938,2699,UBR2
ENSG00000024422,7,0,0,5,0,0,87,318,4366,13,10,1,0,1,9659,EHD2
ENSG00000024526,160,749,26,1071,166,4,539,370,1106,1,1183,833,1534,719,530,DEPDC1
ENSG00000024862,190,296,10,185,43,172,424,330,302,390,429,165,226,120,216,CCDC28A
ENSG00000025039,55,60,6,647,93,27,509,30,1,1245,805,904,7,18,5,RRAGD
ENSG00000025156,386,345,12,697,90,363,624,250,467,890,864,388,761,161,344,HSF2
ENSG00000025293,861,608,43,1324,283,820,1147,438,1860,2140,1326,893,1499,561,1804,PHF20
ENSG00000025423,92,46,1,80,18,130,123,28,43,158,323,116,135,51,17,HSD17B6
ENSG00000025434,80,30,1,120,12,58,80,139,309,143,326,51,99,18,419,NR1H3
ENSG00000025708,99,220,2,104,12,215,68,27,90,209,93,276,168,158,81,TYMP
ENSG00000025770,1051,935,11,1173,85,1103,1334,160,1110,1710,1844,2348,1354,885,612,NCAPH2
ENSG00000025772,641,429,12,456,110,400,328,387,1112,614,848,868,1205,304,472,TOMM34
ENSG00000025796,1087,1236,32,921,236,930,1610,913,3238,2581,1221,1181,1678,903,3053,SEC63
ENSG00000025800,1055,537,43,1164,242,868,927,559,3028,2007,1442,941,1806,594,4160,KPNA6
ENSG00000026025,70,14390,238,6379,1285,99,15244,12370,74186,9325,8305,14513,1378,47,88004,VIM
ENSG00000026036,98,47,0,149,3,130,126,63,204,252,172,225,124,126,234,RTEL1-TNFRSF6B
ENSG00000026103,85,685,1,195,283,39,531,249,1512,362,269,1052,2539,120,1238,FAS
ENSG00000026297,176,240,3,264,32,79,472,45,175,232,188,178,342,215,106,RNASET2
ENSG00000026508,51,3484,55,1750,954,238,1609,8037,34917,40,57,6062,8,16,64544,CD44
ENSG00000026559,0,6,0,0,0,1,0,211,153,0,55,0,0,1,28,KCNG1
ENSG00000026652,80,339,0,279,41,158,372,272,412,469,162,962,461,43,514,AGPAT4
ENSG00000026751,12,120,0,2,252,90,190,66,0,3,0,523,919,14,0,SLAMF7
ENSG00000026950,260,195,8,345,39,276,659,178,568,832,414,434,251,234,617,BTN3A1
ENSG00000027001,218,234,7,255,88,141,328,104,676,416,364,322,343,72,643,MIPEP
ENSG00000027075,16,1,23,33,9,4,5529,61,27,4372,1520,0,15,39,35,PRKCH
ENSG00000027644,2,0,0,5,0,0,8,1,1,4,4,3,1,1,5,INSRR
ENSG00000027697,342,324,3,211,196,264,345,257,1005,656,496,144,2967,181,651,IFNGR1
ENSG00000027847,338,115,1,162,18,352,183,219,986,443,144,209,399,278,604,B4GALT7
ENSG00000027869,6,0,0,79,1,8,157,82,0,141,72,128,1,3,5,SH2D2A
ENSG00000028116,517,579,8,438,190,577,380,197,870,323,594,586,1047,373,723,VRK2
ENSG00000028137,0,96,15,0,29,7,913,2,290,21,1,370,12,2,451,TNFRSF1B
ENSG00000028203,1463,870,37,858,434,1310,1385,782,2304,2311,1272,1496,1518,1039,1907,VEZT
ENSG00000028277,2112,12,1,11,89,1504,54,27,134,47,50,457,1966,494,65,POU2F2
ENSG00000028310,1218,767,44,1480,177,1231,1631,885,1687,2905,3592,1227,1530,1048,1369,BRD9
ENSG00000028528,1350,1113,32,1101,283,830,1777,863,2274,2189,1301,1578,1268,859,2146,SNX1
ENSG00000028839,423,446,7,220,55,289,256,439,646,608,439,253,690,146,430,TBPL1
ENSG00000029153,400,767,5,653,371,6,355,895,2715,850,636,1033,1,233,1754,BMAL2
ENSG00000029363,5027,4909,154,4972,1404,5309,6109,1917,7908,8476,9048,4552,8598,3891,4872,BCLAF1
ENSG00000029364,1973,1052,41,1978,274,1479,1614,1059,3421,4026,5324,1942,3125,1276,2417,SLC39A9
ENSG00000029534,5,52,0,4,2,161,0,1,67,1,7,0,4,72,285,ANK1
ENSG00000029559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,IBSP
ENSG00000029639,316,451,2,351,56,434,305,283,432,441,588,391,1161,331,259,TFB1M
ENSG00000029725,1285,1069,50,1994,421,2029,1404,584,2625,3048,2722,1334,3351,767,2479,RABEP1
ENSG00000029993,699,813,25,1553,398,338,1899,451,1345,1882,1934,1019,528,711,590,HMGB3
ENSG00000030066,1869,1931,60,1902,416,1191,3196,842,1798,4550,3599,2477,3384,1276,2048,NUP160
ENSG00000030110,287,352,13,355,57,288,455,81,375,545,331,349,572,142,312,BAK1
ENSG00000030304,0,0,0,0,1,0,0,0,134,0,0,0,0,0,493,MUSK
ENSG00000030419,974,8012,168,3349,1847,235,6054,40,416,14898,3323,137,809,143,444,IKZF2
ENSG00000030582,2814,914,5,454,74,2102,508,739,2899,460,393,365,3698,332,2808,GRN
ENSG00000031003,1179,363,34,897,331,1242,1885,266,1697,1851,753,1186,1371,971,2007,FAM13B
ENSG00000031081,35,385,2,15,179,5,290,214,1182,234,140,1572,382,2,1547,ARHGAP31
ENSG00000031691,161,322,10,325,54,184,406,83,196,399,427,323,212,195,108,CENPQ
ENSG00000031698,1384,2051,40,1885,348,1838,1869,1492,6732,1938,3050,1537,2876,1239,3449,SARS1
ENSG00000031823,586,478,9,699,169,548,615,234,1294,1123,871,680,897,482,1346,RANBP3
ENSG00000032219,253,411,16,456,114,414,1324,252,663,1090,1090,936,728,405,830,ARID4A
ENSG00000032389,512,393,13,737,126,539,670,206,592,1517,1497,783,1365,529,468,EIPR1
ENSG00000032444,512,276,11,398,116,299,681,649,1878,863,861,661,976,318,2069,PNPLA6
ENSG00000032742,210,64,3,292,54,209,437,268,523,545,465,24,197,76,505,IFT88
ENSG00000033011,532,338,9,501,63,425,304,129,1064,908,1060,485,966,299,662,ALG1
ENSG00000033030,640,301,21,583,146,626,810,207,531,1167,1093,728,891,616,609,ZCCHC8
ENSG00000033050,2568,715,59,1966,397,1654,1094,488,2465,2038,3101,1440,2483,1287,2033,ABCF2
ENSG00000033100,891,234,13,926,88,391,741,801,4891,1155,738,1508,606,596,3645,CHPF2
ENSG00000033122,40,11,1,23,7,108,56,10,26,91,34,43,24,24,36,LRRC7
ENSG00000033170,1370,583,18,629,196,800,2251,1850,1433,1541,804,1120,1687,1422,1489,FUT8
ENSG00000033178,1494,1642,88,2425,403,1715,3258,1880,3613,3357,2657,1677,2910,1389,2776,UBA6
ENSG00000033327,98,229,2,115,2,8,2364,82,544,347,110,235,35,10,611,GAB2
ENSG00000033627,2,310,7,351,26,114,1,200,755,463,332,1188,655,133,1204,ATP6V0A1
ENSG00000033800,1700,417,14,702,309,1003,977,186,792,2245,1068,1181,956,833,1136,PIAS1
ENSG00000033867,1449,871,47,1277,263,1856,3236,3865,4829,3180,1214,3526,3025,662,4929,SLC4A7
ENSG00000034053,0,0,0,0,0,0,189,44,171,189,85,39,0,1,51,APBA2
ENSG00000034152,2059,182,7,261,36,284,182,216,1837,658,260,381,652,193,2323,MAP2K3
ENSG00000034239,3,0,0,0,0,0,0,0,1,0,0,0,0,1,7,CLXN
ENSG00000034510,2269,5277,101,6842,1328,2998,21240,4384,51492,9364,7537,12141,8322,3011,26432,TMSB10
ENSG00000034533,356,152,4,253,52,163,218,143,298,392,497,459,290,132,225,ASTE1
ENSG00000034677,667,495,11,569,480,692,1246,488,1843,1019,801,1285,1009,485,1143,RNF19A
ENSG00000034693,242,420,18,321,43,320,289,88,332,425,514,252,721,199,263,PEX3
ENSG00000034713,436,291,5,285,76,388,483,361,1071,1199,689,310,1532,340,828,GABARAPL2
ENSG00000034971,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,MYOC
ENSG00000035115,264,22,2,165,45,20,432,66,821,1912,1037,221,28,167,790,SH3YL1
ENSG00000035141,1591,1048,30,1468,319,543,1031,359,808,1610,2420,922,3280,659,528,FAM136A
ENSG00000035403,1230,441,24,318,336,267,1181,3633,24816,558,570,1172,1963,366,25342,VCL
ENSG00000035499,451,610,35,1159,182,403,577,96,224,1323,1449,599,583,334,143,DEPDC1B
ENSG00000035664,7,1,0,0,7,11,5,19,13,9,8,1,20,7,95,DAPK2
ENSG00000035681,895,339,42,745,154,477,1038,464,1407,1686,1796,1138,1913,442,1391,NSMAF
ENSG00000035687,1017,778,44,1315,179,598,1173,455,1551,1608,1497,887,1016,884,1112,ADSS2
ENSG00000035720,465,0,0,17,7,1494,11,3,0,11,1,2,1287,796,0,STAP1
ENSG00000035862,67,1,2,4,2,1,107,681,6954,890,198,73,2,1,14008,TIMP2
ENSG00000035928,1892,1001,112,2652,443,2415,2426,985,2194,3473,3399,1590,2363,2224,1287,RFC1
ENSG00000036054,429,377,11,440,83,395,631,714,2604,785,596,588,591,302,1846,TBC1D23
ENSG00000036257,2127,879,37,1665,462,1786,1551,783,2920,2901,2346,1333,3114,1845,2923,CUL3
ENSG00000036448,0,4,0,2,0,1,0,0,0,14,5,2,0,0,0,MYOM2
ENSG00000036473,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,OTC
ENSG00000036530,9,0,0,1,0,11,11,0,9,164,11,6,4,3,20,CYP46A1
ENSG00000036549,2225,983,47,1436,318,1563,1462,1053,2754,2292,2253,1215,1380,1376,2176,ZZZ3
ENSG00000036565,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,SLC18A1
ENSG00000036672,10,19,1,2,0,62,18,1,11,68,124,28,26,14,75,USP2
ENSG00000036828,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,CASR
ENSG00000037042,64,18,1,72,7,38,69,90,180,158,146,62,57,91,248,TUBG2
ENSG00000037241,215,481,6,468,115,218,310,213,719,601,573,258,656,272,358,RPL26L1
ENSG00000037280,1,4,0,0,0,0,875,0,3,375,270,1,0,0,2,FLT4
ENSG00000037474,3012,2191,121,2800,586,2729,3009,1553,2577,2955,6067,1687,3751,1957,1640,NSUN2
ENSG00000037637,532,228,9,528,79,428,658,129,877,1566,553,634,911,311,1008,FBXO42
ENSG00000037749,408,214,9,449,63,286,482,285,981,923,524,323,310,255,748,MFAP3
ENSG00000037757,133,315,11,476,127,130,747,150,741,337,535,356,236,137,500,MRI1
ENSG00000037897,402,210,7,191,50,223,148,53,269,258,399,155,335,215,151,METTL1
ENSG00000037965,0,1,0,0,1,1,0,2,2,9,4,1,0,0,17,HOXC8
ENSG00000038002,214,80,5,389,26,324,473,68,428,176,550,352,294,160,237,AGA
ENSG00000038210,624,564,21,529,196,810,614,167,538,802,1036,1496,877,548,242,PI4K2B
ENSG00000038219,2056,1406,84,2272,595,1832,3681,2764,4865,4016,2628,2196,3318,1784,4433,BOD1L1
ENSG00000038274,949,484,19,919,212,419,1470,346,1732,1443,1679,633,805,507,1045,MAT2B
ENSG00000038295,0,2,0,1,2,42,0,0,0,8,122,1,2,38,0,TLL1
ENSG00000038358,872,557,24,816,118,603,880,260,1223,2140,1487,964,1238,636,1374,EDC4
ENSG00000038382,221,1040,1,28,254,2104,195,6731,30891,2235,2309,61030,5922,87,49269,TRIO
ENSG00000038427,6,4,1,0,2,0,6,1071,12124,159,48,1,3,2,10183,VCAN
ENSG00000038532,1020,292,7,588,145,939,681,226,829,1191,352,591,1962,564,1414,CLEC16A
ENSG00000038945,461,7,0,30,29,4,0,0,29,0,2,0,327,11,38,MSR1
ENSG00000039068,0,0,0,0,110,0,0,0,2,0,0,2,2,0,4,CDH1
ENSG00000039123,2663,2156,77,2178,571,2208,2147,1177,3204,2892,4602,1769,4083,1912,2203,MTREX
ENSG00000039139,2,3,0,0,1,0,0,7,1928,2,5,1,2,0,6072,DNAH5
ENSG00000039319,646,208,28,716,138,486,1080,387,1974,1308,745,582,551,312,2156,ZFYVE16
ENSG00000039523,1172,44,2,120,5,715,333,172,1168,448,581,220,117,331,1861,RIPOR1
ENSG00000039537,0,0,0,0,0,0,0,0,12,0,0,0,1,0,24,C6
ENSG00000039560,9,1,2,3,51,3,19,1706,12036,211,239,286,1,1,11348,RAI14
ENSG00000039600,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,SOX30
ENSG00000039650,601,364,20,983,75,535,739,334,1452,1540,1092,610,896,539,1309,PNKP
ENSG00000039987,0,0,0,1,0,0,1,0,0,1,4,1,1,0,2,BEST2
ENSG00000040199,890,296,3,263,75,583,432,81,808,678,415,626,652,651,1064,PHLPP2
ENSG00000040275,395,346,27,760,204,456,565,206,905,861,498,408,684,455,409,SPDL1
ENSG00000040341,751,378,41,777,167,699,1326,323,889,2086,1400,825,861,442,957,STAU2
ENSG00000040487,75,52,0,75,9,65,72,109,331,124,87,114,168,49,301,SLC66A1
ENSG00000040531,159,54,2,112,19,95,175,167,427,296,203,103,210,46,803,CTNS
ENSG00000040608,0,1,1,24,0,4,82,0,2,77,108,0,6,0,3,RTN4R
ENSG00000040633,295,250,13,529,64,394,552,387,1120,654,616,217,918,184,697,PHF23
ENSG00000040731,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,CDH10
ENSG00000040933,725,137,28,1351,285,403,2135,238,1149,5334,2844,1073,1132,465,994,INPP4A
ENSG00000041353,0,4,0,4,0,1,86,432,76,157,27,0,3,0,85,RAB27B
ENSG00000041357,3110,4132,84,2761,852,2173,3245,1046,3914,4627,6791,2425,4681,2286,1943,PSMA4
ENSG00000041515,5,0,0,2,90,0,0,0,1,1,0,0,5,0,5,MYO16
ENSG00000041802,1665,1246,14,1036,185,823,927,489,1419,1325,1614,2064,1485,1069,1112,LSG1
ENSG00000041880,1,54,3,210,59,81,159,368,231,193,190,284,266,23,220,PARP3
ENSG00000041982,14,2,0,0,22,1,20,723,32028,35,44,10,2,3,33610,TNC
ENSG00000041988,313,251,2,186,64,282,390,144,635,647,798,160,891,222,547,THAP3
